age,capital_gain,capital_loss,education,final_weight,hours_worked_per_week,marital_status,native_country,occupation,race,relationship,is_male,workclass,over_threshold
26,10520.0,0.0,13,102476,64,Never-married,United-States,Prof-specialty,White,Own-child,True,Private,1
63,0.0,2559.0,16,39181,60,Divorced,United-States,Exec-managerial,White,Not-in-family,False,Federal-gov,1
49,0.0,0.0,10,393691,40,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Self-emp-not-inc,1
53,0.0,0.0,9,258832,10,Never-married,Philippines,Other-service,Asian-Pac-Islander,Other-relative,True,Private,0
29,0.0,0.0,15,152951,50,Married-civ-spouse,Canada,Prof-specialty,White,Husband,True,Private,1
36,0.0,0.0,11,133974,40,Divorced,United-States,Sales,White,Unmarried,False,Private,0
23,0.0,0.0,10,154210,14,Never-married,Puerto-Rico,Adm-clerical,Asian-Pac-Islander,Other-relative,True,Private,0
22,0.0,0.0,10,203894,15,Never-married,United-States,Sales,White,Own-child,False,Private,0
58,0.0,0.0,9,204021,40,Never-married,Canada,Transport-moving,White,Own-child,True,Private,0
36,0.0,0.0,9,197274,40,Never-married,United-States,Handlers-cleaners,Black,Not-in-family,True,Private,0
28,0.0,0.0,13,190391,50,Never-married,United-States,Sales,White,Not-in-family,True,Self-emp-not-inc,0
47,0.0,0.0,13,420986,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
21,0.0,0.0,10,140012,20,Never-married,United-States,?,White,Own-child,True,?,0
37,0.0,0.0,10,107302,50,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,1
20,0.0,0.0,10,170091,10,Never-married,United-States,Adm-clerical,White,Own-child,False,Private,0
43,0.0,0.0,3,255635,40,Married-civ-spouse,Mexico,Machine-op-inspct,Other,Husband,True,Private,0
20,0.0,0.0,9,119665,40,Never-married,United-States,Craft-repair,White,Own-child,True,Private,0
27,0.0,0.0,14,209109,35,Never-married,United-States,Prof-specialty,White,Own-child,True,Local-gov,0
25,0.0,0.0,12,82560,43,Never-married,United-States,Other-service,White,Own-child,True,Private,0
33,0.0,0.0,9,44559,35,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,0
36,0.0,0.0,9,212433,40,Never-married,United-States,Craft-repair,Black,Own-child,True,Private,0
20,0.0,0.0,10,127185,15,Never-married,United-States,Prof-specialty,White,Own-child,False,Private,0
41,7430.0,0.0,14,112763,36,Divorced,United-States,Prof-specialty,White,Unmarried,False,Local-gov,1
65,0.0,0.0,9,369902,8,Widowed,United-States,?,White,Not-in-family,False,?,0
36,0.0,0.0,9,116608,40,Divorced,United-States,Exec-managerial,White,Not-in-family,False,Private,0
32,0.0,0.0,9,208291,50,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,0
64,0.0,0.0,9,130525,40,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,1
30,0.0,0.0,9,176992,50,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Local-gov,1
23,0.0,0.0,9,121313,40,Never-married,United-States,Craft-repair,White,Own-child,True,Self-emp-not-inc,0
17,0.0,0.0,7,317681,10,Never-married,United-States,Craft-repair,White,Own-child,True,Private,0
73,0.0,0.0,3,113446,54,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
25,0.0,0.0,13,220931,43,Never-married,Peru,Prof-specialty,White,Not-in-family,True,Private,0
60,0.0,0.0,4,187458,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
20,0.0,0.0,10,358783,35,Never-married,United-States,?,White,Own-child,False,?,0
63,0.0,2205.0,9,234083,40,Divorced,United-States,?,White,Not-in-family,False,?,0
41,7688.0,0.0,13,352834,55,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1
41,0.0,0.0,9,247752,40,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,0
24,0.0,0.0,9,132320,50,Divorced,United-States,Machine-op-inspct,White,Not-in-family,True,Self-emp-not-inc,0
24,0.0,0.0,9,350917,30,Never-married,United-States,?,White,Not-in-family,False,?,0
47,0.0,0.0,10,337825,45,Married-civ-spouse,United-States,Sales,White,Husband,True,Self-emp-inc,1
59,0.0,1977.0,13,223215,50,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Self-emp-inc,1
25,0.0,0.0,9,28520,40,Never-married,United-States,Other-service,White,Not-in-family,False,Private,0
33,0.0,0.0,9,206707,40,Divorced,United-States,Craft-repair,White,Own-child,True,Private,0
33,0.0,0.0,14,55291,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
39,0.0,0.0,9,172700,40,Never-married,United-States,Other-service,Black,Unmarried,False,State-gov,0
51,0.0,0.0,9,40230,60,Married-civ-spouse,United-States,Exec-managerial,White,Wife,False,Private,0
45,0.0,0.0,14,195418,40,Divorced,United-States,Prof-specialty,Black,Not-in-family,True,Local-gov,0
59,0.0,0.0,3,214052,40,Divorced,United-States,Machine-op-inspct,White,Unmarried,False,Private,0
40,3137.0,0.0,9,153489,40,Married-civ-spouse,United-States,Other-service,White,Other-relative,True,Local-gov,0
50,0.0,0.0,10,271160,40,Divorced,United-States,Sales,White,Not-in-family,False,Private,0
33,0.0,0.0,9,260560,40,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,0
20,0.0,0.0,10,259496,20,Never-married,United-States,Sales,White,Own-child,False,Private,0
49,0.0,0.0,9,164799,40,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,1
21,0.0,0.0,10,39236,8,Never-married,United-States,Prof-specialty,White,Not-in-family,False,State-gov,0
35,0.0,0.0,13,350103,40,Married-civ-spouse,United-States,Adm-clerical,White,Husband,True,Private,0
19,0.0,0.0,10,26620,40,Never-married,United-States,?,White,Own-child,False,?,0
30,0.0,0.0,13,66194,60,Never-married,Outlying-US(Guam-USVI-etc),Prof-specialty,White,Not-in-family,False,Private,0
28,0.0,0.0,16,115945,18,Never-married,United-States,Adm-clerical,White,Own-child,True,Private,0
47,0.0,0.0,9,187563,40,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,0
62,3103.0,0.0,13,121319,40,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1
55,0.0,0.0,13,185195,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Self-emp-not-inc,1
42,14084.0,0.0,12,416506,36,Never-married,United-States,Tech-support,White,Not-in-family,True,Private,1
38,0.0,0.0,13,29702,45,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
43,0.0,0.0,9,211450,40,Never-married,United-States,Adm-clerical,White,Own-child,True,Federal-gov,0
17,0.0,0.0,6,220302,40,Never-married,United-States,?,White,Own-child,True,?,0
18,0.0,0.0,7,348131,20,Never-married,United-States,Adm-clerical,Black,Own-child,False,Private,0
37,0.0,0.0,9,216473,48,Married-civ-spouse,United-States,Protective-serv,White,Husband,True,Local-gov,1
39,0.0,0.0,10,19914,40,Divorced,United-States,Adm-clerical,Amer-Indian-Eskimo,Unmarried,False,Private,0
51,0.0,0.0,16,172962,40,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,State-gov,1
38,0.0,0.0,10,318610,40,Divorced,United-States,Adm-clerical,Black,Unmarried,False,Private,0
17,0.0,0.0,7,198146,15,Never-married,United-States,Sales,White,Own-child,False,Private,0
25,0.0,0.0,9,196771,65,Never-married,United-States,Handlers-cleaners,White,Not-in-family,True,Private,0
33,0.0,0.0,9,274800,40,Separated,United-States,?,Black,Own-child,False,?,0
38,0.0,0.0,9,103925,40,Married-civ-spouse,United-States,Adm-clerical,White,Wife,False,Private,1
60,0.0,0.0,9,224377,40,Married-civ-spouse,United-States,Sales,White,Husband,True,Self-emp-not-inc,0
36,0.0,0.0,10,325374,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
32,0.0,0.0,12,230224,35,Married-civ-spouse,United-States,Other-service,White,Husband,True,State-gov,0
37,0.0,0.0,12,293475,40,Never-married,United-States,Prof-specialty,White,Not-in-family,False,Private,0
34,0.0,0.0,9,167474,50,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,0
24,0.0,0.0,7,374763,40,Separated,Mexico,Craft-repair,White,Not-in-family,True,Private,0
43,0.0,0.0,13,47818,40,Never-married,United-States,Prof-specialty,White,Not-in-family,False,State-gov,0
29,0.0,0.0,13,283760,40,Never-married,United-States,Exec-managerial,White,Not-in-family,False,Private,0
33,0.0,0.0,9,167939,25,Married-civ-spouse,United-States,Other-service,White,Own-child,False,Private,0
18,0.0,0.0,6,295607,40,Never-married,United-States,Transport-moving,White,Own-child,True,Private,0
52,0.0,0.0,2,190762,40,Married-civ-spouse,Mexico,Machine-op-inspct,White,Husband,True,Private,0
24,0.0,0.0,11,103277,40,Never-married,United-States,Prof-specialty,White,Own-child,False,Private,0
39,0.0,0.0,13,189623,60,Divorced,United-States,Sales,White,Unmarried,True,Private,0
47,0.0,0.0,9,184402,32,Divorced,United-States,Other-service,White,Not-in-family,True,Private,0
17,0.0,0.0,7,99462,20,Never-married,United-States,Other-service,Amer-Indian-Eskimo,Own-child,False,Private,0
27,0.0,0.0,13,164607,40,Married-civ-spouse,United-States,Other-service,White,Husband,True,Private,0
42,0.0,0.0,9,185602,40,Married-civ-spouse,United-States,Exec-managerial,White,Wife,False,Private,1
29,0.0,0.0,8,221428,35,Married-civ-spouse,United-States,Sales,Other,Own-child,True,Private,0
25,0.0,0.0,13,192321,40,Never-married,United-States,Prof-specialty,White,Own-child,False,Local-gov,0
18,0.0,0.0,10,437851,40,Never-married,United-States,?,White,Own-child,True,?,0
35,0.0,0.0,13,196899,50,Never-married,Haiti,Handlers-cleaners,Asian-Pac-Islander,Not-in-family,False,Private,0
18,0.0,0.0,9,161063,40,Never-married,United-States,Adm-clerical,White,Own-child,True,Private,0
48,0.0,0.0,9,188081,40,Married-civ-spouse,United-States,Adm-clerical,White,Husband,True,Federal-gov,1
53,0.0,0.0,13,439263,40,Married-civ-spouse,United-States,Adm-clerical,Black,Husband,True,Federal-gov,1
73,0.0,0.0,13,185939,40,Married-civ-spouse,United-States,?,White,Husband,True,?,0
20,0.0,0.0,10,194504,40,Separated,United-States,Sales,Black,Unmarried,False,Private,0
36,0.0,0.0,9,175759,40,Divorced,United-States,Exec-managerial,White,Unmarried,True,Private,0
19,0.0,0.0,10,206751,30,Never-married,United-States,Adm-clerical,White,Own-child,True,Private,0
25,0.0,0.0,12,137296,38,Never-married,United-States,Adm-clerical,Black,Own-child,False,Local-gov,0
50,0.0,0.0,13,251585,55,Divorced,United-States,Exec-managerial,White,Not-in-family,True,Federal-gov,1
56,0.0,0.0,9,340171,40,Married-civ-spouse,United-States,Transport-moving,Black,Husband,True,Private,0
29,4386.0,0.0,9,288229,45,Married-civ-spouse,United-States,Tech-support,Asian-Pac-Islander,Wife,False,Private,1
36,0.0,0.0,11,168894,40,Married-spouse-absent,Germany,Protective-serv,White,Own-child,False,State-gov,0
57,0.0,0.0,9,98466,16,Married-civ-spouse,United-States,Adm-clerical,White,Wife,False,Self-emp-not-inc,0
36,0.0,0.0,13,112576,40,Never-married,United-States,Prof-specialty,White,Not-in-family,False,Private,0
19,0.0,0.0,10,302945,10,Never-married,Thailand,Adm-clerical,White,Own-child,True,Private,0
31,0.0,0.0,4,197252,40,Married-civ-spouse,Mexico,Other-service,White,Husband,True,Private,0
35,0.0,0.0,9,476573,4,Never-married,United-States,?,White,Not-in-family,False,?,0
34,0.0,0.0,6,198693,30,Never-married,United-States,Other-service,White,Not-in-family,True,Private,0
51,0.0,0.0,9,193720,40,Married-spouse-absent,United-States,Handlers-cleaners,White,Unmarried,True,Local-gov,0
24,0.0,0.0,7,174182,24,Married-civ-spouse,United-States,?,Other,Wife,False,?,0
52,0.0,0.0,12,65624,40,Never-married,United-States,Machine-op-inspct,Asian-Pac-Islander,Own-child,True,Private,0
61,0.0,0.0,11,156852,8,Widowed,United-States,Tech-support,White,Unmarried,False,Private,0
40,0.0,0.0,10,99651,60,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Self-emp-not-inc,0
34,0.0,0.0,9,161444,39,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,0
27,0.0,0.0,12,206889,40,Never-married,United-States,Protective-serv,White,Not-in-family,True,State-gov,0
25,0.0,0.0,13,176729,60,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,1
22,0.0,0.0,7,482082,40,Married-civ-spouse,Mexico,Machine-op-inspct,White,Not-in-family,False,Private,0
33,0.0,0.0,13,236481,10,Never-married,India,Prof-specialty,Asian-Pac-Islander,Not-in-family,True,Private,0
61,0.0,0.0,9,128831,40,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,0
25,0.0,0.0,9,109872,45,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,0
19,0.0,0.0,10,166018,40,Never-married,United-States,?,White,Own-child,False,?,0
24,0.0,0.0,10,225739,40,Never-married,United-States,Sales,White,Not-in-family,True,Private,0
24,0.0,0.0,10,159567,40,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,0
60,0.0,0.0,9,83861,40,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,True,Private,0
37,0.0,0.0,13,48093,90,Never-married,United-States,Craft-repair,White,Not-in-family,True,Private,1
45,0.0,0.0,9,54098,45,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
26,0.0,0.0,10,178478,40,Never-married,United-States,Sales,White,Own-child,False,Private,0
42,0.0,0.0,10,86185,40,Widowed,United-States,Exec-managerial,Amer-Indian-Eskimo,Not-in-family,False,Private,0
44,0.0,0.0,9,202565,45,Divorced,United-States,Craft-repair,White,Not-in-family,True,Private,0
50,0.0,0.0,13,38795,50,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,0
59,0.0,0.0,14,100270,60,Divorced,United-States,Prof-specialty,White,Not-in-family,False,State-gov,0
29,0.0,0.0,11,169544,40,Never-married,United-States,Tech-support,White,Not-in-family,True,Private,0
19,0.0,0.0,10,86860,15,Never-married,United-States,Exec-managerial,White,Own-child,True,Private,0
26,0.0,0.0,10,175044,40,Never-married,United-States,Protective-serv,White,Own-child,True,State-gov,0
34,0.0,0.0,13,250724,45,Married-civ-spouse,Jamaica,Sales,White,Husband,True,Private,0
17,0.0,0.0,6,237272,30,Never-married,United-States,?,White,Own-child,True,Never-worked,0
58,0.0,0.0,9,197665,45,Married-spouse-absent,United-States,Other-service,White,Unmarried,False,Self-emp-not-inc,0
22,0.0,0.0,10,303170,28,Never-married,United-States,Priv-house-serv,White,Own-child,False,Private,0
54,0.0,1672.0,9,145419,50,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,0
36,0.0,0.0,14,77146,40,Never-married,United-States,Prof-specialty,White,Not-in-family,True,State-gov,0
44,0.0,0.0,13,98211,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
45,0.0,0.0,9,318280,40,Widowed,United-States,Protective-serv,White,Not-in-family,True,Local-gov,1
52,0.0,0.0,15,57855,60,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Federal-gov,1
26,0.0,0.0,9,330263,40,Separated,United-States,Other-service,White,Not-in-family,True,Private,0
33,0.0,0.0,11,168782,40,Never-married,United-States,Craft-repair,White,Unmarried,True,Private,0
45,0.0,0.0,10,112305,40,Divorced,United-States,Other-service,Black,Unmarried,False,Private,0
35,0.0,0.0,13,32126,40,Never-married,United-States,Prof-specialty,White,Not-in-family,False,Private,0
30,0.0,0.0,15,158200,40,Never-married,?,Prof-specialty,Asian-Pac-Islander,Own-child,False,Private,0
30,0.0,0.0,8,327202,40,Never-married,United-States,Craft-repair,Black,Not-in-family,True,Private,0
18,0.0,0.0,7,106943,12,Never-married,United-States,Sales,White,Own-child,False,Private,0
43,0.0,0.0,14,96102,50,Married-spouse-absent,United-States,Exec-managerial,White,Not-in-family,True,Private,0
21,0.0,0.0,10,61777,70,Never-married,United-States,Craft-repair,White,Not-in-family,True,Private,0
37,0.0,0.0,5,109472,40,Divorced,United-States,Other-service,White,Not-in-family,False,Private,0
39,0.0,0.0,9,166497,40,Divorced,United-States,Handlers-cleaners,White,Not-in-family,True,Local-gov,1
43,0.0,0.0,13,38946,50,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1
27,0.0,0.0,9,221912,40,Never-married,United-States,Handlers-cleaners,White,Own-child,True,Private,0
27,0.0,1848.0,13,215504,55,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,1
35,0.0,0.0,9,111635,40,Married-civ-spouse,United-States,Other-service,White,Husband,True,Private,0
17,0.0,0.0,8,160118,10,Never-married,?,Sales,White,Not-in-family,False,Private,0
39,0.0,0.0,6,473547,40,Divorced,United-States,Handlers-cleaners,Black,Own-child,True,Local-gov,0
34,0.0,0.0,6,177304,40,Divorced,Columbia,?,White,Not-in-family,True,?,0
55,0.0,0.0,9,125659,6,Married-civ-spouse,United-States,?,White,Wife,False,?,1
67,0.0,0.0,5,110331,20,Divorced,United-States,Adm-clerical,White,Other-relative,False,Private,0
18,0.0,1602.0,10,261276,40,Never-married,Cambodia,?,Black,Own-child,False,?,0
39,0.0,0.0,13,103260,30,Married-civ-spouse,United-States,Craft-repair,White,Wife,False,Private,1
60,0.0,0.0,13,386261,15,Married-spouse-absent,United-States,?,Black,Unmarried,False,?,0
52,0.0,0.0,11,185407,48,Married-civ-spouse,Poland,Craft-repair,White,Husband,True,Private,1
45,0.0,0.0,9,188432,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
42,0.0,0.0,4,152676,40,Divorced,Puerto-Rico,Craft-repair,White,Unmarried,True,Private,0
68,0.0,0.0,9,174812,15,Never-married,United-States,Other-service,White,Not-in-family,True,Private,0
29,0.0,0.0,10,142712,40,Married-civ-spouse,United-States,Adm-clerical,White,Husband,True,Federal-gov,1
36,0.0,0.0,3,328466,50,Married-civ-spouse,Mexico,Transport-moving,White,Husband,True,Self-emp-not-inc,1
24,0.0,0.0,13,197757,40,Never-married,Philippines,Prof-specialty,Asian-Pac-Islander,Own-child,False,Private,0
49,0.0,0.0,10,276247,40,Married-civ-spouse,United-States,Protective-serv,White,Husband,True,Local-gov,0
38,0.0,0.0,4,75024,40,Divorced,United-States,?,White,Not-in-family,False,?,0
26,0.0,0.0,9,195216,12,Divorced,United-States,Other-service,White,Not-in-family,False,Private,0
44,7298.0,0.0,9,127482,50,Married-civ-spouse,England,Craft-repair,White,Husband,True,Self-emp-not-inc,1
18,0.0,0.0,10,36348,48,Never-married,United-States,?,White,Own-child,True,?,0
59,0.0,2179.0,10,303176,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,State-gov,0
32,0.0,0.0,10,94939,48,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,0
36,0.0,0.0,11,223433,53,Married-civ-spouse,United-States,Protective-serv,White,Husband,True,Local-gov,1
75,0.0,0.0,9,35724,8,Widowed,United-States,?,White,Not-in-family,False,?,0
35,0.0,0.0,14,337286,40,Never-married,United-States,Exec-managerial,Asian-Pac-Islander,Not-in-family,True,Private,0
