age,capital_gain,capital_loss,education,final_weight,hours_worked_per_week,marital_status,native_country,occupation,race,relationship,is_male,workclass,over_threshold,capital_gain_log1p,capital_loss_log1p,final_weight_log1p,native_country_frequency
24,0.0,0.0,9,102323,40,Never-married,United-States,Machine-op-inspct,White,Own-child,True,Private,0,0.0,0.0,11.53589952853005,0.8937728937728938
29,0.0,0.0,13,59932,40,Never-married,United-States,Prof-specialty,White,Not-in-family,False,Federal-gov,0,0.0,0.0,11.000982550600819,0.8937728937728938
63,0.0,0.0,9,287277,40,Divorced,United-States,Protective-serv,White,Not-in-family,True,Private,0,0.0,0.0,12.568205667026664,0.8937728937728938
59,0.0,0.0,9,172667,40,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,0,0.0,0.0,12.059125954551417,0.8937728937728938
58,0.0,0.0,13,290670,55,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Self-emp-not-inc,1,0.0,0.0,12.57994732236876,0.8937728937728938
32,0.0,0.0,11,257978,40,Widowed,United-States,Tech-support,Black,Unmarried,False,Private,0,0.0,0.0,12.460633465242136,0.8937728937728938
28,0.0,0.0,5,154863,40,Married-civ-spouse,__RARE__,Craft-repair,Black,Husband,True,Local-gov,1,0.0,0.0,11.95030259138887,0.0
51,0.0,0.0,12,124963,45,Married-civ-spouse,United-States,Sales,White,Husband,True,Without-pay,0,0.0,0.0,11.735780974804474,0.8937728937728938
43,0.0,0.0,3,255635,40,Married-civ-spouse,Mexico,Machine-op-inspct,__RARE__,Husband,True,Private,0,0.0,0.0,12.451509836638204,0.02197802197802198
33,0.0,0.0,9,260560,40,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,0,0.0,0.0,12.470592277830377,0.8937728937728938
32,0.0,0.0,10,329993,50,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,0,0.0,0.0,12.706829751459189,0.8937728937728938
60,0.0,0.0,12,114413,30,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,0,0.0,0.0,11.647578728062681,0.8937728937728938
56,0.0,0.0,13,97213,60,Never-married,United-States,Adm-clerical,White,Not-in-family,False,Federal-gov,0,0.0,0.0,11.484670012998595,0.8937728937728938
34,0.0,0.0,10,193344,40,Never-married,__RARE__,Adm-clerical,White,Unmarried,False,Private,0,0.0,0.0,12.172231436861402,0.0
38,0.0,0.0,11,359001,42,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,0,0.0,0.0,12.79108323848554,0.8937728937728938
23,0.0,0.0,11,140764,15,Never-married,United-States,Other-service,White,Own-child,False,Private,0,0.0,0.0,11.854847112259609,0.8937728937728938
68,0.0,0.0,14,99106,20,Divorced,United-States,Prof-specialty,White,Not-in-family,False,State-gov,0,0.0,0.0,11.503955353544988,0.8937728937728938
18,0.0,0.0,7,318190,15,Never-married,United-States,Other-service,White,Own-child,True,Private,0,0.0,0.0,12.67040711038777,0.8937728937728938
35,0.0,0.0,9,214816,36,Married-civ-spouse,United-States,Adm-clerical,White,Husband,True,Private,0,0.0,0.0,12.277541781874373,0.8937728937728938
31,0.0,0.0,9,118966,18,Never-married,United-States,Craft-repair,White,Own-child,True,Private,0,0.0,0.0,11.686601422711512,0.8937728937728938
46,0.0,0.0,14,110110,65,Married-civ-spouse,United-States,Prof-specialty,White,Wife,False,Local-gov,1,0.0,0.0,11.609244226893662,0.8937728937728938
33,0.0,0.0,7,286675,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0,0.0,0.0,12.566107937171111,0.8937728937728938
20,0.0,0.0,10,109952,25,Never-married,United-States,Handlers-cleaners,White,Own-child,True,Private,0,0.0,0.0,11.60780828074028,0.8937728937728938
29,0.0,0.0,7,121523,60,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,0,0.0,0.0,11.707867053120285,0.8937728937728938
50,7688.0,0.0,10,196307,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Local-gov,1,8.94754601503218,0.0,12.187440133382172,0.8937728937728938
45,0.0,0.0,14,195418,40,Divorced,United-States,Prof-specialty,Black,Not-in-family,True,Local-gov,0,0.0,0.0,12.18290125030174,0.8937728937728938
41,0.0,0.0,11,43556,40,Divorced,United-States,Tech-support,White,Not-in-family,False,Private,0,0.0,0.0,10.681825704151798,0.8937728937728938
58,0.0,0.0,10,204816,60,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Self-emp-not-inc,1,0.0,0.0,12.229872176515032,0.8937728937728938
35,0.0,0.0,12,33975,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0,0.0,0.0,10.433409671993108,0.8937728937728938
32,0.0,0.0,9,245378,60,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,0,0.0,0.0,12.410559233025108,0.8937728937728938
33,0.0,0.0,9,154227,50,Married-civ-spouse,United-States,Sales,White,Husband,True,Self-emp-inc,1,0.0,0.0,11.946187305987856,0.8937728937728938
40,0.0,0.0,13,167678,40,Married-civ-spouse,__RARE__,Craft-repair,White,Husband,True,Self-emp-not-inc,1,0.0,0.0,12.029806716356573,0.0
44,0.0,0.0,6,111483,50,Never-married,United-States,Craft-repair,White,Own-child,True,Self-emp-not-inc,0,0.0,0.0,11.621636361827674,0.8937728937728938
20,0.0,0.0,9,24274,35,Never-married,United-States,Other-service,Amer-Indian-Eskimo,Unmarried,False,Private,0,0.0,0.0,10.097202293159526,0.8937728937728938
30,0.0,0.0,9,154587,40,Never-married,__RARE__,Other-service,White,Not-in-family,True,Private,0,0.0,0.0,11.948518792459248,0.0
42,0.0,0.0,16,162003,36,Never-married,United-States,Prof-specialty,White,Not-in-family,True,Private,1,0.0,0.0,11.995376305267719,0.8937728937728938
23,0.0,0.0,13,154373,50,Never-married,United-States,?,White,Not-in-family,False,?,0,0.0,0.0,11.947133508610605,0.8937728937728938
26,0.0,0.0,10,154966,50,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,1,0.0,0.0,11.950967470008468,0.8937728937728938
25,0.0,0.0,12,397317,40,Never-married,United-States,Prof-specialty,White,Not-in-family,False,Private,0,0.0,0.0,12.89249224659066,0.8937728937728938
20,0.0,0.0,10,358783,35,Never-married,United-States,?,White,Own-child,False,?,0,0.0,0.0,12.790475815084406,0.8937728937728938
46,0.0,0.0,12,165484,44,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Local-gov,1,0.0,0.0,12.016635835250618,0.8937728937728938
24,0.0,0.0,13,198259,40,Never-married,United-States,Exec-managerial,White,Own-child,False,Private,0,0.0,0.0,12.197334579586888,0.8937728937728938
35,0.0,0.0,9,219902,48,Separated,United-States,Transport-moving,Black,Unmarried,False,Private,0,0.0,0.0,12.300941819014596,0.8937728937728938
24,0.0,0.0,9,151818,35,Never-married,United-States,Craft-repair,White,Not-in-family,True,Self-emp-not-inc,0,0.0,0.0,11.930444300801602,0.8937728937728938
48,7298.0,0.0,9,493862,38,Married-civ-spouse,United-States,Exec-managerial,Black,Husband,True,Local-gov,1,8.895492631451633,0.0,13.110013429772334,0.8937728937728938
40,0.0,0.0,9,235786,40,Separated,United-States,Craft-repair,White,Not-in-family,True,Private,0,0.0,0.0,12.370684134098267,0.8937728937728938
40,0.0,0.0,7,98466,50,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0,0.0,0.0,11.49747674564593,0.8937728937728938
44,0.0,1977.0,13,340885,40,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,1,0.0,7.589841512182657,12.739303389520884,0.8937728937728938
36,0.0,0.0,10,41017,52,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1,0.0,0.0,10.621766273733678,0.8937728937728938
21,0.0,0.0,6,766115,35,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,True,Private,0,0.0,0.0,13.549088873288781,0.8937728937728938
34,0.0,0.0,10,337587,50,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1,0.0,0.0,12.729581496048503,0.8937728937728938
25,0.0,0.0,9,169905,40,Never-married,United-States,Craft-repair,White,Own-child,True,Private,0,0.0,0.0,12.043000621927579,0.8937728937728938
67,0.0,0.0,9,231604,40,Never-married,United-States,Adm-clerical,White,Not-in-family,True,Federal-gov,1,0.0,0.0,12.352788613394399,0.8937728937728938
59,0.0,0.0,9,172071,38,Married-civ-spouse,__RARE__,Prof-specialty,Black,Wife,False,Private,0,0.0,0.0,12.055668272856268,0.0
37,7688.0,0.0,9,112158,99,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,1,8.94754601503218,0.0,11.627672786394148,0.8937728937728938
19,0.0,0.0,10,194905,12,Never-married,United-States,Other-service,White,Own-child,False,Private,0,0.0,0.0,12.180272670039761,0.8937728937728938
39,0.0,0.0,9,183892,40,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,0,0.0,0.0,12.122109345702647,0.8937728937728938
49,0.0,0.0,9,157272,50,Separated,United-States,Sales,White,Unmarried,True,Private,0,0.0,0.0,11.965738427778135,0.8937728937728938
42,0.0,0.0,14,211450,45,Never-married,United-States,Exec-managerial,White,Not-in-family,True,Private,1,0.0,0.0,12.261748572139865,0.8937728937728938
54,0.0,0.0,10,113649,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Local-gov,0,0.0,0.0,11.64087882928069,0.8937728937728938
18,2176.0,0.0,9,376647,25,Never-married,United-States,Handlers-cleaners,White,Own-child,True,Private,0,7.685703061234547,0.0,12.839066343270275,0.8937728937728938
44,0.0,0.0,9,199191,30,Married-civ-spouse,United-States,Adm-clerical,White,Wife,False,Private,0,0.0,0.0,12.202024462683605,0.8937728937728938
40,0.0,0.0,13,118853,60,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,0,0.0,0.0,11.685651128090736,0.8937728937728938
33,15024.0,0.0,14,219619,40,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1,9.617470759403409,0.0,12.299654059151704,0.8937728937728938
24,0.0,0.0,9,200207,40,Never-married,United-States,Handlers-cleaners,White,Not-in-family,True,Private,0,0.0,0.0,12.207112105104835,0.8937728937728938
34,0.0,0.0,9,167063,40,Never-married,United-States,Protective-serv,White,Own-child,True,Local-gov,0,0.0,0.0,12.026132251516612,0.8937728937728938
69,0.0,0.0,2,113035,4,Widowed,United-States,__RARE__,Black,Not-in-family,False,Private,0,0.0,0.0,11.635461631028145,0.8937728937728938
42,0.0,0.0,16,116632,45,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1,0.0,0.0,11.666787531724168,0.8937728937728938
20,0.0,0.0,9,175808,40,Never-married,United-States,Craft-repair,White,Own-child,True,Private,0,0.0,0.0,12.077153457462067,0.8937728937728938
25,0.0,0.0,9,285367,50,Divorced,United-States,Other-service,White,Not-in-family,True,Private,0,0.0,0.0,12.561534854402913,0.8937728937728938
40,0.0,0.0,9,191544,35,Never-married,United-States,Other-service,White,Not-in-family,False,Private,0,0.0,0.0,12.1628780469429,0.8937728937728938
35,0.0,0.0,9,476573,4,Never-married,United-States,?,White,Not-in-family,False,?,0,0.0,0.0,13.074378289074359,0.8937728937728938
33,0.0,0.0,9,23871,30,Divorced,United-States,Other-service,White,Unmarried,False,Private,0,0.0,0.0,10.080461503003487,0.8937728937728938
19,0.0,0.0,10,149528,12,Never-married,United-States,Farming-fishing,White,Own-child,True,State-gov,0,0.0,0.0,11.915245632934313,0.8937728937728938
55,0.0,0.0,10,342121,40,Married-civ-spouse,United-States,Tech-support,White,Husband,True,Private,0,0.0,0.0,12.742922677579653,0.8937728937728938
61,0.0,0.0,9,201965,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Self-emp-not-inc,0,0.0,0.0,12.215854645384791,0.8937728937728938
34,0.0,0.0,13,244147,40,Married-civ-spouse,?,Prof-specialty,White,Husband,True,Private,1,0.0,0.0,12.405529877770816,0.0115995115995116
25,0.0,0.0,13,193511,35,Never-married,__RARE__,?,White,Own-child,False,?,0,0.0,0.0,12.173094805032967,0.0
22,0.0,1590.0,9,21154,32,Never-married,United-States,Other-service,White,Not-in-family,False,Private,0,0.0,7.372118028337787,9.959631563154169,0.8937728937728938
57,0.0,0.0,9,217886,36,Widowed,United-States,Adm-clerical,White,Not-in-family,False,Private,0,0.0,0.0,12.291731858758283,0.8937728937728938
35,0.0,0.0,9,197365,40,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Private,0,0.0,0.0,12.19281515203825,0.8937728937728938
29,0.0,0.0,9,113464,40,Never-married,__RARE__,Transport-moving,__RARE__,Other-relative,True,Private,0,0.0,0.0,11.639249698303722,0.0
21,0.0,0.0,9,185357,50,Never-married,United-States,Adm-clerical,White,Not-in-family,True,Private,0,0.0,0.0,12.130044369233632,0.8937728937728938
43,0.0,0.0,6,361280,42,Married-civ-spouse,__RARE__,Craft-repair,Asian-Pac-Islander,Husband,True,Private,0,0.0,0.0,12.79741132787583,0.0
54,0.0,0.0,9,139127,40,Divorced,United-States,Other-service,White,Not-in-family,False,Private,0,0.0,0.0,11.843149651687678,0.8937728937728938
56,3103.0,0.0,9,176118,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,1,8.04044688130311,0.0,12.078915181906716,0.8937728937728938
44,0.0,0.0,6,240043,30,Married-spouse-absent,United-States,Adm-clerical,Black,Unmarried,False,Private,0,0.0,0.0,12.38857751885396,0.8937728937728938
27,0.0,0.0,13,192936,40,Never-married,United-States,Prof-specialty,White,Not-in-family,False,Private,0,0.0,0.0,12.170118989728362,0.8937728937728938
40,0.0,0.0,13,199018,40,Married-civ-spouse,United-States,Adm-clerical,White,Husband,True,Private,1,0.0,0.0,12.20115557653589,0.8937728937728938
46,0.0,1902.0,14,138107,60,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Local-gov,1,0.0,7.551186867296149,11.835791266756491,0.8937728937728938
50,0.0,0.0,13,251585,55,Divorced,United-States,Exec-managerial,White,Not-in-family,True,Federal-gov,1,0.0,0.0,12.435540158381071,0.8937728937728938
58,7688.0,0.0,10,289364,45,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1,8.94754601503218,0.0,12.5754441459901,0.8937728937728938
42,0.0,0.0,12,45363,50,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,0,0.0,0.0,10.72247411793522,0.8937728937728938
58,0.0,0.0,2,227800,50,Separated,United-States,Farming-fishing,Black,Not-in-family,True,Private,0,0.0,0.0,12.336227719801212,0.8937728937728938
58,0.0,0.0,7,32521,20,Married-spouse-absent,United-States,?,White,Not-in-family,False,?,0,0.0,0.0,10.389672062385667,0.8937728937728938
24,0.0,0.0,10,373718,20,Never-married,United-States,Farming-fishing,White,Not-in-family,True,Private,0,0.0,0.0,12.831259457103247,0.8937728937728938
20,0.0,0.0,10,64292,50,Never-married,United-States,Sales,White,Not-in-family,False,Private,0,0.0,0.0,11.071206039602785,0.8937728937728938
35,0.0,0.0,13,99156,50,Never-married,United-States,Sales,White,Not-in-family,True,Private,0,0.0,0.0,11.504459731556729,0.8937728937728938
29,0.0,0.0,13,116372,50,Never-married,United-States,Sales,White,Not-in-family,False,Private,1,0.0,0.0,11.664555828609993,0.8937728937728938
55,0.0,0.0,9,174353,35,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,0,0.0,0.0,12.068842994197952,0.8937728937728938
39,0.0,0.0,10,46028,60,Divorced,United-States,Other-service,White,Unmarried,False,Private,0,0.0,0.0,10.737026911613315,0.8937728937728938
52,0.0,0.0,12,65624,40,Never-married,United-States,Machine-op-inspct,Asian-Pac-Islander,Own-child,True,Private,0,0.0,0.0,11.091711999893924,0.8937728937728938
27,0.0,0.0,14,124680,40,Never-married,United-States,Prof-specialty,White,Not-in-family,False,Local-gov,0,0.0,0.0,11.733513754381672,0.8937728937728938
53,4386.0,0.0,11,151580,40,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,State-gov,1,8.386400901166214,0.0,11.928875414520668,0.8937728937728938
31,0.0,0.0,9,147654,40,Never-married,United-States,Exec-managerial,White,Own-child,True,Private,0,0.0,0.0,11.902633750465954,0.8937728937728938
33,2105.0,0.0,9,365908,40,Married-civ-spouse,United-States,Other-service,Black,Husband,True,Local-gov,0,7.652545692693921,0.0,12.810139947589194,0.8937728937728938
54,0.0,0.0,9,174319,40,Divorced,United-States,Transport-moving,White,Not-in-family,True,Private,0,0.0,0.0,12.068647969618501,0.8937728937728938
39,0.0,0.0,9,189344,40,Married-civ-spouse,Mexico,Machine-op-inspct,White,Husband,True,Private,0,0.0,0.0,12.151326026855072,0.02197802197802198
20,0.0,0.0,9,38455,40,Never-married,United-States,?,White,Unmarried,True,?,0,0.0,0.0,10.557270009573797,0.8937728937728938
67,10605.0,0.0,10,279980,10,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,1,9.269175157697076,0.0,12.54247702270613,0.8937728937728938
39,5013.0,0.0,9,196673,40,Married-civ-spouse,United-States,Other-service,White,Wife,False,Private,0,8.519989278718239,0.0,12.1893028146542,0.8937728937728938
46,3103.0,0.0,9,145636,50,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1,8.04044688130311,0.0,11.888872503340602,0.8937728937728938
66,20051.0,0.0,16,174486,35,Married-civ-spouse,__RARE__,Prof-specialty,Black,Husband,True,Local-gov,1,9.906084178383393,0.0,12.069605519282128,0.0
38,0.0,0.0,13,272476,24,Married-civ-spouse,United-States,Prof-specialty,White,Wife,False,Private,1,0.0,0.0,12.515309485853521,0.8937728937728938
26,0.0,0.0,9,58371,40,Never-married,United-States,Adm-clerical,White,Own-child,True,Private,0,0.0,0.0,10.974591601787637,0.8937728937728938
44,0.0,0.0,14,222011,25,Divorced,United-States,Prof-specialty,White,Unmarried,False,Private,1,0.0,0.0,12.310486713447602,0.8937728937728938
21,0.0,0.0,10,212661,30,Never-married,United-States,?,White,Own-child,False,?,0,0.0,0.0,12.267459329844385,0.8937728937728938
20,0.0,0.0,10,333838,35,Never-married,United-States,Adm-clerical,White,Own-child,True,Private,0,0.0,0.0,12.718414119814026,0.8937728937728938
49,0.0,0.0,13,368355,43,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1,0.0,0.0,12.816805140834006,0.8937728937728938
34,0.0,0.0,9,202450,50,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Self-emp-inc,0,0.0,0.0,12.21825316093934,0.8937728937728938
51,0.0,0.0,13,122533,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1,0.0,0.0,11.716143821477168,0.8937728937728938
38,99999.0,0.0,14,227945,65,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1,11.512925464970229,0.0,12.336864037779794,0.8937728937728938
24,0.0,0.0,5,243923,10,Married-civ-spouse,Mexico,?,White,Husband,True,?,0,0.0,0.0,12.404611980346962,0.02197802197802198
39,0.0,0.0,9,210991,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0,0.0,0.0,12.25957549704748,0.8937728937728938
61,0.0,0.0,9,171840,16,Widowed,United-States,Prof-specialty,White,Unmarried,False,Self-emp-not-inc,0,0.0,0.0,12.054324909652557,0.8937728937728938
18,0.0,0.0,7,106943,12,Never-married,United-States,Sales,White,Own-child,False,Private,0,0.0,0.0,11.580060611955066,0.8937728937728938
20,0.0,0.0,10,318865,40,Never-married,United-States,?,White,Not-in-family,True,?,0,0.0,0.0,12.672526230820008,0.8937728937728938
27,0.0,0.0,3,278736,40,Married-civ-spouse,Mexico,Craft-repair,White,Husband,True,Private,0,0.0,0.0,12.538023963897636,0.02197802197802198
43,0.0,0.0,9,478972,50,Married-civ-spouse,United-States,?,White,Husband,True,?,0,0.0,0.0,13.079399507372198,0.8937728937728938
